chain_id,chain_name,code,name,product,tier,total_score,moat_score,evidence_score,stage_score,growth_score,profit_score,support_score,market_score,evidence_hits,stage_hits,weak_hits,business_item,business_sales_pct,business_gross_margin,pe_ttm,pb,close,chg20,revenue_yoy,netprofit_yoy,gross_margin,roe,forecast,latest_evidence
quantum_technology,量子科技,000988.SZ,华工科技,激光/量子通信器件,第一梯队,90.5,21,18.0,18,11.6,9.0,8,5,177,177,2,激光加工装备及智能制造产线,25.328952955976465,29.40266343732607,92.4232,13.4383,156.2,1.17,27.1313,55.7587,19.8116,5.6142,预增 46~56%,您好！请问，公司硅通孔、玻璃基板通孔设备什么时候能量产出货，技术是否是国内第一梯队？谢谢！ | 投资者您好，公司TGV玻璃通孔激光加工智能装备已完成整机定型，核心部件（激光器、振镜、控制系统）实现100%国产化，并已成功完成初步中试验证。感谢您对公司的关注。
quantum_technology,量子科技,002281.SZ,光迅科技,量子通信光器件,第一梯队,88.6,21,18.0,18,11.5,9.1,8,3,10,10,0,接入和数据,70.94564838011588,21.84603813851194,174.2808,17.4622,218.19,-2.59,24.7949,59.7559,26.8326,2.3491,预增 55~95%,董秘你好：贵司的薄膜铌酸锂调制器，今年是否能实现量产？量子通信芯片，今年是否会增产？量子光模块，是处于研发阶段还是出货阶段？ | 投资者您好！\n公司部分自研高端光芯片已开始逐步小批量商用，最新进展请以公司公开披露的的信息为准。感谢您的关注！
quantum_technology,量子科技,688027.SH,国盾量子,量子通信/QKD,第一梯队,80.0,21,18.0,18,7.0,8.0,8,0,42,42,4,量子计算产品,38.127397219369904,38.57802536470635,6916.4078,14.3305,449.46,-22.97,17.8019,6.365,54.3594,-0.5876,扭亏 116~116%,公司都有哪些量子方面产品和应用？是否参股本源和九章 | 答：尊敬的投资者，您好！公司业务覆盖量子计算、量子通信和量子精密测量三大领域。其中量子通信产品主要包括量子保密通信网络核心设备、量子安全应用产品、核心组件以及量子保密通信网络的管理与控制软件，并提供技术开发、网络运维等相关技术服务。量子计算产品主要包括超导量子计算机整机以及测控系统、稀释制冷机等核心组件，并提供量子计算相关技术服务。量子精密测量产品主要有冷原子重力仪和单光子雷达等。
quantum_technology,量子科技,688256.SH,寒武纪,量子计算相关算力替代观察,第二梯队,67.6,19,3.6,6,15.0,12.0,10,2,3,1,0,云端产品线,99.68692719954905,55.216180626040625,317.271,66.972,1372.0,-0.44,159.5555,185.0387,54.3304,8.2017,扭亏 509~575%,"近日公司股价重回A股股王宝座，更有境外投资机构将公司目标价看至惊人的2000元，请问公司最新的股东人数是多少？另外四季度截止目前在经营方面较三季是否有增长？谢谢 | 您好，根据公司披露的《2025年第三季度报告》，截至2025年9月30日，公司普通股股东总数为61,993户。如需查询非定期报告时点的股东总数，您可向公司IR邮箱发送邮件，询问具体时点的股东总数，并向公司提供可以充分证明公司股东身份的扫描件，包括但不限于：（1）所查询时点的"
quantum_technology,量子科技,600105.SH,永鼎股份,量子通信/光通信线索,暂不优先,40.5,15,0.0,0,7.0,10.5,6,2,0,0,0,汽车线束,36.36397925003021,12.429510098392097,800.244,24.766,56.21,8.26,41.9166,-45.1898,26.1967,4.8904,预增 226~388%,
semiconductor_equipment_materials,半导体设备/材料/EDA/IP,688012.SH,中微公司,刻蚀设备,第一梯队,100.0,22,18.0,18,15.0,12.0,10,6,49,8,3,半导体设备相关产品,100.0,39.16544954760497,142.7521,16.0249,408.9,43.01,34.1285,197.202,39.8926,3.9592,略增 29~35%,公司的ale原子级刻蚀设备，会用到半导体级臭氧吗？ | 您好，中微公司是一家以中国为基地、面向全球的高端半导体微观加工设备公司。公司目前开发的产品以集成电路前道生产的等离子体刻蚀设备、薄膜沉积设备、量检测设备以及湿法设备等关键设备为主，并已逐步开发应用于后道先进封装、MEMS、Mini LED、Micro LED、OLED等领域的泛半导体设备产品。感谢您对公司的关注和支持。
semiconductor_equipment_materials,半导体设备/材料/EDA/IP,688072.SH,拓荆科技,薄膜沉积,第一梯队,100.0,22,18.0,18,15.0,12.0,10,6,16,16,0,半导体专用设备(产品),96.57067424267714,34.003541925616304,143.0436,32.4539,832.0,23.7,56.9673,488.2918,41.6891,8.2355,略减 -29~-22%,贵公司24年年报显示在手订单约94亿，25年快报现实年收入约65亿，请问24年94亿订单在25年未全额交付原因。 | 尊敬的投资者，您好！公司产品从签订订单到交付的周期通常为3-6个月。由于薄膜技术参数直接影响芯片性能，通常薄膜沉积设备出货至客户端后，需在客户端进行较长时间验证，待通过客户验证后，公司再确认收入。经统计，设备平均验证周期通常约3-24个月，因此，从公司与客户签订订单至设备确认收入需要一定的时间周期。基于上述情况，2024
semiconductor_equipment_materials,半导体设备/材料/EDA/IP,688019.SH,安集科技,CMP材料,第一梯队,98.2,22,18.0,18,10.2,12.0,10,8,11,9,1,化学机械抛光液,81.45441301323075,58.282357308184864,83.3642,14.9427,301.4,8.03,32.7618,23.0072,55.4642,5.1152,略增 49~49%,董秘您好，公司产品是否已进入台积电、三星、中芯国际、长江存储等全球头部供应链，是否已经做到了国内行业第一，公司在2026年如何把握晶圆、存储的扩产大周期机会？ | 尊敬的投资者，您好！公司主营业务为关键半导体材料的研发和产业化，目前产品包括不同系列的化学机械抛光液、功能性湿电子化学品和电镀液及添加剂系列产品，主要应用于集成电路制造和先进封装领域，众多集成电路制造企业及集成电路晶圆级先进封装企业均为公司合作伙伴。根据TECHCET全球市场
semiconductor_equipment_materials,半导体设备/材料/EDA/IP,002371.SZ,北方华创,半导体设备,第一梯队,93.9,22,18.0,18,7.9,12.0,10,6,32,24,0,电子工艺装备,93.3375218127546,39.177026064614616,109.5583,15.5467,841.82,36.92,25.7961,3.4182,40.7728,4.245,预增 25~53%,请问国林半导体的薄膜沉积类专用臭氧设备在贵司这里的验证进度如何？是否进入批量规模供应？ | 您好，了解供应商具体产品的合作情况可以直接联系公司供应链部门。感谢关注！
semiconductor_equipment_materials,半导体设备/材料/EDA/IP,300346.SZ,南大光电,光刻胶/电子特气,第一梯队,92.3,22,18.0,18,6.8,11.5,10,6,123,89,2,特种气体,59.390969674548714,36.74213073303261,176.1042,17.0422,88.77,74.68,5.4544,29.971,41.8612,3.5073,略增 10~20%,董秘您好，请问公司 2026 年一季度是否向客户发放 ArF 光刻胶、MO 源、电子特气调价函？各产品实际调价幅度与执行月份是多少？今年下半年有无新的调价计划？ | 感谢您的关注！目前公司各类产品的售价稳定。
semiconductor_equipment_materials,半导体设备/材料/EDA/IP,688107.SH,安路科技,FPGA/IP,第一梯队,85.2,22,18.0,18,4.2,8.0,10,5,41,23,0,FPGA芯片,90.90019184070697,40.59691291231798,,18.4048,41.45,-4.58,77.4611,32.4312,41.2585,-4.4207,续亏 -36~-12%,"随着具身智能（机器人）时代的到来，对 FPGA 这种高灵活性、低延迟的逻辑芯片需求激增。请问公司的 FPGA 芯片目前在国产人形机器人控制系统、感知处理等环节的导入进展如何？面对 AMD/赛灵思等巨头的技术迭代，安路科技在先进制程及国产替代方面的核心竞争优势体现在哪里?公司定向增发投向高端fpga,简要介绍下 | 公司本次定向发行募投资金主要投向两个研发项目，其中一个是先进工艺平台超大规模FPGA芯片研发项目。该项目拟基于先进FinFE"
semiconductor_equipment_materials,半导体设备/材料/EDA/IP,301269.SZ,华大九天,EDA,第一梯队,82.0,22,18.0,18,0.0,8.0,8,8,190,190,0,EDA软件销售,81.09670670198787,,,11.3333,108.1,2.14,9.649,-851.5376,78.8024,-1.3966,,"请问董秘公司eda在国内有被替代风险吗谢谢 | 尊敬的投资者您好，2025年公司实现营业收入132,497.66万元，市场份额居本土EDA企业首位。公司目前EDA工具软件产品和服务覆盖模拟电路设计、存储电路设计、射频电路设计、数字电路设计、平板显示电路设计、晶圆制造、先进封装设计和3DIC 设计等领域。其中，模拟电路设计全流程EDA工具系统是全球领先的模拟电路设计全流程 EDA解决方案之一；存储电路设计全流程EDA工具系统是国内领先的存"
semiconductor_equipment_materials,半导体设备/材料/EDA/IP,688037.SH,芯源微,涂胶显影/清洗,第一梯队,81.1,22,18.0,18,0.0,8.1,10,5,18,15,0,电子工艺装备,96.4182396722249,34.20192091346567,1028.7978,25.915,360.0,40.11,20.0751,-24.7021,46.6893,0.1255,预减 -74~-63%,2025年年报披露，公司本期营业收入变化率与销售费用和管理费用变化率相差1%，显著异于同行平均水平。请问两者不匹配的原因是什么？是否有意跨期结转费用？ | 公司涂胶显影机、高端化学清洗机、先进封装新产品、核心零部件等研发投入及人才储备强度较大。人员支出增加导致管理费用、销售费用提升，但是产品验证、转化成收入还需一定周期，会有投入产出时间上的错配。未来随着订单体量的增长及长周期订单转化收入，叠加费用得到一定程度的控制，整体费用率将陆续回归
sixth_generation_6g,第六代移动通信,300308.SZ,中际旭创,高速光模块,第一梯队,91.0,19,12.0,18,15.0,12.0,10,5,6,6,0,高端光通讯收发模块,97.951312203735,42.60645926294703,85.2715,35.8195,1143.0,-10.35,192.1169,262.2837,46.0581,17.5495,预增 90~128%,公司是否有6G | 投资者您好，公司光模块产品可广泛应用于移动通信领域。感谢关注！
sixth_generation_6g,第六代移动通信,300502.SZ,新易盛,高速光模块,第一梯队,82.6,19,5.6,18,15.0,12.0,10,3,4,2,0,光互联产品,99.71540304138024,47.81187416832597,66.0802,34.8245,509.0,-34.93,105.7595,76.7998,49.161,14.5175,预增 231~249%,董秘，公司在卫星通信领域的光模块业务怎么样？有产品研发嘛？ | 您好，感谢您对公司的关注。公司产品广泛应用于人工智能算力集群、云数据中心、5G/6G通信网络等领域，公司一直高度关注光通信相关领域的前沿技术发展与动态，谢谢。
sixth_generation_6g,第六代移动通信,688418.SH,震有科技,卫星通信/核心网,第一梯队,79.0,19,18.0,18,0.0,8.0,8,8,20,20,0,数智网络及智慧应急系统,47.04151675955154,31.315268078041736,,11.7634,49.9,8.6,-30.8497,-2313.9547,38.7495,-5.3265,首亏 -351~-268%,25年公司营收降7.86%，净利由盈转亏至-6635万，经营现金流由正转负至-1062万。请问：1.业绩转亏及现金流恶化的具体原因，是否与行业趋势一致？2.营收下降为何销售费用逆势增长5.31%？3.应收账款1年以上占比超50%，坏账计提是否充分？商誉减值是否合理？谢谢。 | 尊敬的投资者您好！公司本期业绩由盈转亏，主要系传统光网络业务收入下滑及减值计提影响，但卫星互联网、核心网等高增长业务仍保持稳健发展。销售费用增长主要受行业环境及公
sixth_generation_6g,第六代移动通信,000063.SZ,中兴通讯,通信设备,第二梯队,75.8,19,18.0,18,0.0,8.8,8,4,64,44,0,运营商网络,46.944832931602015,48.0915411171389,37.755,2.2032,35.32,-3.07,6.1267,-46.5817,28.2762,1.7374,,"截止6月30日，公司股东人数是多少？ | 您好，截至2026年6月30日，公司股东总数为635,458户，其中A股股东635,176户，H股股东282户（包括281户登记股东和代表非登记股东持股的香港中央结算代理人有限公司）。"
sixth_generation_6g,第六代移动通信,600522.SH,中天科技,光通信/海缆,第二梯队,72.4,19,12.0,18,8.1,6.3,3,6,6,6,0,光通信及网络,14.037853252353912,22.5832919555142,55.1221,4.6311,51.58,14.67,34.7112,46.4204,15.5814,2.4331,,董秘您好！请问公司研发的400G铌酸锂里芯片对未来光通信有什么价值？ | 尊敬的投资者，您好。公司与合作伙伴联合开发的单波100G、200G硅光芯片及单波200G、400G薄膜铌酸锂芯片，具有高速率、低功耗、高集成度等关键性能，实现关键器件自主可控，进一步夯实公司在高速光通信领域的技术根基。感谢您对公司的关注和支持！
sixth_generation_6g,第六代移动通信,688313.SH,仕佳光子,光芯片,观察池,60.2,19,4.0,6,10.2,12.0,6,3,2,2,0,光纤连接器,40.163947078650025,,184.0265,43.853,160.91,-4.71,32.1833,24.6598,34.1319,7.2443,预增 426~426%,董秘您好，请问贵公司在6G领域有布局吗 | 尊敬的投资者，您好！公司高度重视前沿技术探索，在光通信多场景应用领域持续投入研发资源。具体情况请以公司在上海证券交易所披露的定期报告内容为准。感谢您对公司的关注与支持！
