code,date,source,text,stage_hit,negative
301596.SZ,20260616,互动易,公司的机器人用高性能电磁制动器被评为国际先进，请具体介绍下？ | 尊敬的投资者您好。面向未来机器人整机在完善紧急制动等安全功能、满足人机混行作业安全要求等方面可能产生的硬件需求，公司研发了高性能电磁制动器作为解决方案之一。该解决方案已在相关领域实现应用。未来市场拓展受行业及客户需求等因素影响，存在一定不确定性，敬请理性投资，注意风险。感谢您的关注。,True,False
301596.SZ,20260614,互动易,贵公司谐波减速器哪些零件是自研，哪些外购 | 尊敬的投资者您好，公司谐波减速机产品以自主研发和生产为主，掌握了齿形设计、薄壁柔轮加工、精密小模数齿轮加工、波发生器设计等技术。对于部分标准化零部件，公司结合产品性能要求进行配套采购，并建立了相应的管理及备选机制。目前公司已形成覆盖设计开发、关键零部件制造、精密装配及测试验证的自主研发制造体系。感谢您的关注。,True,False
301596.SZ,20260609,互动易,请介绍下电磁制动器在机器人上的运用？有多大市场空间？ | 尊敬的投资者，您好！电磁制动器主要应用于机器人运动控制系统，可实现断电保护、位置保持及安全制动等功能，是机器人关节安全控制解决方案之一。目前机器人行业仍处于发展阶段，其技术路线和产品方案持续迭代，不同厂商采用的技术方案存在差异，公司将持续关注行业发展动态。鉴于相关产品未来市场应用情况受市场情况、技术演进及客户方案选择等多种因素影响，存在一定不确定性，敬请投资者理性投资，注意投资风险。感谢您的关注。,True,False
301596.SZ,20260609,互动易,公司在人形机器人赛道上有哪些产品?有没有做大做强的打算？ | 尊敬的投资者，您好！公司持续关注机器人产业的发展，目前公司的电磁制动器、永磁制动器、谐波减速机、行星滚柱丝杠等产品，可应用于工业机器人、协作机器人及人形机器人等领域。未来，公司将结合自身战略规划、技术积累，推进相关产品研发和市场拓展工作。当前机器人行业仍处于持续发展过程中，相关领域存在技术迭代、市场需求变化及产业化进程等方面的不确定性，敬请投资者理性投资，注意投资风险。感谢您的关注。,False,False
301596.SZ,20260609,互动易,"公司有哪些减速器产品？技术实力如何？ | 尊敬的投资者，您好！公司谐波减速机在工业机器人、协作机器人、人形机器人、关节模组等广泛应用,可适配高承载、高可靠性、紧凑集成、高精度控制、轻量化小型化的工况，目前已推出迷你型、超薄型及定制化产品，以满足下游差异化应用需求。目前该业务仍处于成长阶段，未来业务的发展受市场需求变化、技术迭代升级、宏观经济环境等多种因素影响，存在一定不确定性，敬请广大投资者理性投资，注意投资风险。感谢您的关注。",False,False
301596.SZ,20260608,互动易,董秘，您好！请问下公司能否公布下公司的谐泼减速器的具体参数? | 尊敬的投资者您好，感谢您的关注。公司谐波减速机产品凭借自有技术，在振动、噪音、重复定位精度低等痛点方面具有竞争优势，已形成标准系列，此外公司能够依据行业趋势及客户需求进行定制化研发，目前产品已在工业机器人、协作机器人、人形机器人、关节模组等广泛应用。未来业务的发展及经营业绩受市场需求变化、行业竞争格局、技术迭代升级、产能建设进度及宏观经济环境等多种因素影响，存在一定不确定性，敬请广大投资者理性投资，注意投资风险。,True,False
301596.SZ,20260608,互动易,"公司的谐波减速器年销售额增长50%以上，看了好多上市公司财报，公司销售额在国内也是第一梯队了吧？另公司新产能建设进度如何？ | 尊敬的投资者您好，公司谐波减速机在工业机器人、协作机器人、人形机器人、关节模组等广泛应用，可适配高承载、高可靠性、紧凑集成、高精度控制、轻量化小型化的工况，目前推出了迷你型、超薄型及定制化产品，以满足下游差异化应用需求。该业务在2025年实现营业收入5,453.96万元，营收占比提升至8.44%，同比增长59.27%，处于成长阶段。同时公司正稳步推进自筹“谐波减速机建设项目“，后续进展敬请关注公司相关公告。该业务未来的发展及经营业绩受市场需求变、技术迭代、宏观经济环境及产能建设进度等多种因素影响，存在一定不确定性，敬请广大投资者理性投资，注意投资风险。",True,False
301596.SZ,20260608,互动易,贵司的丝杠今年能量产吗 | 尊敬的投资者您好，公司的行星滚柱丝杠目前相关业务尚处于前期推进阶段，后续订单获取及收入实现情况仍需结合市场需求、客户验证进度等因素综合判断，存在一定不确定性。敬请投资者理性投资，注意投资风险。感谢您的关注。,True,False
301596.SZ,20260605,互动易,请问公司是否有行星滚柱丝杠产品？ | 尊敬的投资者您好，公司的行星滚柱丝杠目前已完成部分规格型号的研发迭代，并已开展客户送样、测试验证及技术交流等工作，同时通过行业展会等渠道进行产品展示与市场拓展。目前相关业务尚处于前期推进阶段，后续订单获取及收入实现情况仍需结合市场需求、客户验证进度等因素综合判断，存在一定不确定性。敬请投资者理性投资，注意投资风险。感谢您的关注。,True,False
301596.SZ,20260526,互动易,"看到公司在七八年前就有谐波减速器的营收，公司是什么时候开始研发谐波减速器的？现在的产品跟前几年的产品具体进化在哪些技术或者工艺？能不能简单描述一下，谢谢。 | 尊敬的投资者，您好！感谢您对公司的关注。公司自2015年布局谐波减速机，2025年实现收入5,453.96万元，营收占比提升至8.44%，目前正处于成长阶段，同时公司正稳步推进自筹“谐波减速机建设项目”。公司谐波减速机在工业机器人、协作机器人、人形机器人、关节模组等广泛应用。公司产品适配高承载、高可靠性、紧凑集成、高精度控制、轻量化小型化的工况，目前推出了迷你型、超薄型及定制化产品，以满足下游差异化应用需求。同时，公司已建立自主知识产权的产品设计平台，掌握了核心零部件加工及精密装配技术，通过全流程质量管控持续提升产品一致性与可靠性。未来业务的发展及经营业绩受市场需求变化、行业竞争格局、技术迭代升级、产能建设进度及宏观经济环境等多种因素影响，存在一定不确定性，敬请广大投资者理性投资，注意投资风险。",True,False
301596.SZ,20260525,互动易,请问人形机器人赛道算不算物理AI | 尊敬的投资者您好。从技术定义来看，物理AI通常是指人工智能与真实物理世界进行感知、决策及交互的相关技术体系，人形机器人目前被认为是物理AI的应用方向和载体之一。需要注意的是，物理AI等相关概念目前仍处于持续发展和演进过程中，行业内对于相关技术定义、应用范围及分类理解也可能随着技术发展而动态变化。感谢您的关注。,False,False
301596.SZ,20260521,互动易,贵司的电磁制动器在电力领域有哪些应用？核电和风电可以用吗？AI中心变压器可以用吗？ | 尊敬的投资者您好，感谢您的关注。公司作为国内较早开展电磁制动器自主研发和制造的企业之一，目前相关产品广泛应用于机器人、自动化装备、工程机械、数控机床、风电等领域，整体业务保持稳健发展。公司将持续关注前沿行业的发展动态，并结合自身技术积累、市场需求及发展战略，积极开展业务机会研判与资源配置工作。相关业务进展请以公司信息披露内容为准。感谢您的关注！,False,False
301596.SZ,20260520,互动易,贵司年报提到“现已成功与越疆科技、珞石智能、北京思灵、魔法原子、星动纪元等知名机器人企业建立合作关系。”请问是何种关系？供货谐波减速器吗？还是丝杠送样？ | 尊敬的投资者，您好，感谢关注。公司与相关机器人企业已开展业务合作，涉及产品应用、技术交流及送样验证等方面信息，具体请以公司披露的信息为准。,True,False
301596.SZ,20260520,互动易,柴油 / 燃气发电机现在在AI服务器数据中心备用电源及应急发电车得到广泛应用，请问贵司的电磁制动器能用于数据中心备用发电机的停机制动与安全锁定以保障 AI 服务器不间断供电切换时的稳定性吗？服务器机柜与冷却系统中有电磁制动器的应用吗？ | 尊敬的投资者您好，感谢关注。公司作为国内较早开始自主研发和制造电磁制动器的厂家之一，产品广泛应用于机器人、自动化装备、数控机床等领域。公司持续关注行业及市场发展动态，并结合自身技术及产品情况积极把握相关市场机会，后续进展请以公司披露信息为准 。,False,False
301596.SZ,20260518,互动易,董秘你好，在人形机器人里面是否每配一个电机就需要配套一个制动器？ | 尊敬的投资者您好，感谢关注。机器人系统对于制动与保持功能的配置需求，通常需结合电机类型、负载特性、运动控制、安全防护及整机方案等因素综合设计，不同机器人及不同执行单元在配置数量、形式和技术路线方面存在差异。\n       目前在机器人领域，电磁制动仍是较为成熟且应用较广的技术方案之一，主要应用于部分高负载、高安全等级或需要断电保持功能的执行单元。随着机器人应用场景不断拓展，对相关核心零部件的性能、可靠性、响应速度及轻量化水平也提出了更高要求。\n       公司长期专注于电磁制动器领域，具备相关技术积累与产业化经验，目前正持续关注机器人行业的发展趋势，并积极推进相关产品研发、客户交流及市场拓展工作。后续公司将结合市场需求及客户应用情况，持续推动相关业务发展。再次感谢您的关注。,True,False
301596.SZ,20260518,互动易,预计年内丝杠业务有产能落地吗？能形成订单收入吗？ | 尊敬的投资者您好。公司行星滚柱丝杠目前已完成部分规格型号的研发迭代，并已开展客户送样、测试验证及技术交流等工作，同时通过行业展会等渠道进行产品展示与市场拓展。目前相关业务尚处于前期推进阶段，产能建设、客户验证及市场开拓工作正在持续推进中，暂未形成规模化销售，对公司经营业绩影响有限。后续订单获取及收入实现情况仍需结合市场需求、客户验证进度等因素综合判断，存在一定不确定性。敬请投资者理性投资，注意投资风险。感谢您的关注。,True,False
301596.SZ,20260515,互动易,请问贵司的行星滚珠丝杠和谐波减速器是业内技术领先水平还是走性价比路线？ | 尊敬的投资者您好，感谢关注。公司相关产品始终坚持以市场需求及技术发展趋势为导向，致力于结合不同应用需求进行优化与迭代，以提升产品综合适配能力。,False,False
301596.SZ,20260515,互动易,贵司是给宇树送样了吗 | 答：尊敬的投资者，您好。公司始终秉持开放合作态度，与行业内众多企业始终保持着密切的技术交流和商务沟通。公司与具体客户的业务合作进展，如达到相关披露标准，将严格按照法律法规的要求及时履行信息披露义务。感谢您的关注。,True,False
301596.SZ,20260515,互动易,"贵司有没有对未来行星滚珠丝杠和谐波减速器以及电磁制动器的业务营业收入占比有规划？ | 尊敬的投资者您好！公司秉持“两翼平稳、核心升级”的产品战略，结合行业趋势及市场需求，有序推进各项业务发展。           \n       电磁制动器持续推进产品与技术迭代，在轻量化、小型化、高性能等持续具备竞争力，向机器人、自动化装备、机床、工程机械、风电、智能辅助驾驶等行业发展 。\n      谐波减速机作为公司核心升级产品，已广泛应用于工业机器人、协作机器人及人形机器人领域 。2025年实现收入5,453.96万元，同比增长59.27%，处于快速发展阶段，占营业收入比重提升至8.44%。公司将进一步深化市场拓展和技术升级。\n       行星滚柱丝杠已完成部分规格的研发迭代，并已向业内客户提供样品用于测试验证及技术方案交流。     \n       公司具体经营数据与进展请以披露的定期报告及相关公告为准，敬请投资者理性投资，注意投资风险。感谢您的支持与关注。",True,False
301596.SZ,20260511,互动易,贵司的丝缸进展到哪一步了 | 尊敬的投资者您好，感谢您对公司的关注。现阶段，公司的行星滚柱丝杠已完成部分规格研发迭代，并已开始向业内客户提供样品用于测试验证以及技术方案交流，同时也参与行业展会进行展示交流。需要提示的是，相关产品目前仍处于早期阶段，尚未形成规模化销售，后续推进仍存在不确定性，敬请投资者注意投资风险。公司将持续关注行业前沿动态，保持产品的持续研发和迭代升级，相关进展公司将通过信息披露平台及时与投资者沟通。,True,False
301596.SZ,20260508,互动易,贵司的谐波减速器可以应用于人型机器人灵巧手吗 | 尊敬的投资者您好！感谢您对公司的关注。\n       公司持续关注人形机器人相关领域的发展趋势，并结合行业需求开展谐波减速机产品的小型化、轻量化等方向的技术研究。公司部分迷你型谐波减速机产品在尺寸规格及传动特性方面，可适配人形机器人部分小关节及末端执行单元的应用需求。\n       目前，公司相关产品在人形机器人灵巧手领域尚处于技术储备及应用探索阶段，尚未形成相关业务收入。后续进展受技术迭代、市场需求及客户导入等多方面因素影响，存在一定不确定性，敬请广大投资者注意投资风险。,True,False
301596.SZ,20260430,互动易,谐波减速项目进展如何？ | 尊敬的投资者您好，感谢您的关注。公司使用不超过8000万元自有资金投资谐波减速机建设项目，建设周期为2年，目前正在按计划推进，详细进展可参见公司已披露的2025年年度报告。后续进展敬请关注公司相关公告。,False,False
301596.SZ,20260430,互动易,"谐波减速机业务表现亮眼，未来市场拓展计划如何？ | 尊敬的投资者您好，感谢您的关注。谐波减速机作为公司核心升级产品，已广泛应用于工业机器人、协作机器人及人形机器人领域 。2025年实现收入5,453.96万元，同比增长59.27%，处于快速发展阶段，占营业收入比重提升至8.44%。公司计划通过三大举措深化市场拓展：一是持续将谐波减速机作为公司产业升级的核心，快速推进谐波减速机建设项目；二是加大研发投入，持续优化产品设计，形成技术壁垒，加快国产化替代进程；三是紧抓行业对高品质产品需求的契机，瞄准全球重点优势行业中的优质大客户，提升盈利能力与市场份额。",True,False
301596.SZ,20260423,互动易,"对比绿的谐波，公司同类业务规模虽然小，但机器人行业未来几年是1到10的发展速度，市场给公司的估值远低于绿的谐波，希望公司加快进度，绑定机器人前排厂商，提高出货量。 | 尊敬的投资者，您好！感谢您的建议与关注！公司经营聚焦\""两翼平稳，核心升级\""的产品战略，其中\""核心升级“就是指将谐波减速机作为未来公司产业升级的核心，加快自主研发过程，尽快完成业内优质客户的认证，进行批量化生产。目前公司利用自筹资金修建的谐波减速机建设项目有序进行中，有关项目的实质性进展敬请关注公司后续披露的定期报告。再次感谢您的关注与支持！",True,False
301596.SZ,20260317,互动易,贵司的丝杠业务研发迭代测试顺利吗？测试结束了吗？现在处于什么阶段？ | 尊敬的投资者，您好。相关内容您可以持续关注后续的定期报告披露信息，感谢您的关注。,False,False
301596.SZ,20260316,互动易,请问：贵公司电磁制动器项目和谐波减速器项目进度如何？目前公司产能利用率如何？谢谢！ | 尊敬的投资者，您好。相关内容您可以持续关注后续的定期报告披露信息，感谢您的关注。,True,False
301596.SZ,20260304,互动易,请问贵司有没有人形机器人iron灵巧手相关技术储备 | 尊敬的投资者，您好。相关内容您可持续关注后续的定期报告披露信息，感谢您的关注。,False,False
301596.SZ,20260210,互动易,贵司的人型机器人产品有希望进入汽车工厂打工吗？ | 尊敬的投资者，您好。公司是一家致力于自动化设备传动与制动系统关键零部件研发、生产与销售的高新技术企业。公司产品包括精密传动件、电磁制动器和谐波减速机，广泛用于机器人、自动化、数控机床等领域。公司目前没有人型机器人产品。感谢您的关注。,False,False
301596.SZ,20260126,互动易,别家丝杠早已量产并进入特斯拉产业链，贵司的丝杠技术一直处于研发中，迟迟未能落地，请问是不是碰到什么瓶颈，预计何时能落地 | 尊敬的投资者，您好。公司目前正在积极推进产品迭代和市场推进，后续新的进展情况请以公司披露的公告为准。感谢您的关注。,True,False
301596.SZ,20260112,互动易,贵司的谐波减速器跟绿的谐波的产品，质量和功能有什么差异？价格会不会更便宜？更有性价比 | 尊敬的投资者，您好。公司暂无重组计划。公司按照最新监管规则要求，制定了《信息披露暂缓与豁免业务管理制度》。感谢您的关注。,False,True
301596.SZ,20260112,互动易,请问贵司产品在航天谐波领域的应用有哪些 | 尊敬的投资者，您好。公司是一家致力于自动化设备传动与制动系统关键零部件研发、生产与销售的高新技术企业。公司产品包括精密传动件、电磁制动器和谐波减速机，广泛用于机器人、自动化、数控机床等领域。感谢您的关注。,False,False
301596.SZ,20260112,互动易,请问董秘，贵司丝杠规划产能多少 | 尊敬的投资者，您好。公司的行星滚柱丝杠处于研发迭代测试阶段，公司会根据市场供需情况合理规划产能，感谢您的关注。,True,False
301596.SZ,20260109,互动易,当下人形机器人产业快速发展，请问卢总卸任总经理职务，但继续担任董事长，是为了调整管理结构，为重组做准备吗？贵司1月5日公告《信息披露暂缓与豁免业务管理制度》的制定是否表明公司可能有重大事项需要保密？ | 尊敬的投资者，您好。公司暂无重组计划。公司按照最新监管规则要求，制定了《信息披露暂缓与豁免业务管理制度》。感谢您的关注。,False,True
301596.SZ,20260107,互动易,贵司您好，请问贵司谐波减速机和丝杠的研发进展如何？这两个业务什么时候可以量产并创收进而形成新的业务增长点？ | 尊敬的投资者，您好。公司产品包括精密传动件、电磁制动器和谐波减速机，截至2025年6月30日谐波减速机占营业收入的比例为5.42%。公司的行星滚柱丝杠处于研发迭代测试阶段，感谢您的关注。,True,False
301596.SZ,20260107,互动易,请问董秘贵司刚上市，且机器人赛道处于一片光明，卢总怎么在大好形势下就辞职了？卢总此次辞职，是不是有退休打算？如果有机器人上下游产业链公司发出要约收购，卢总是不是会同意？或者此次辞职，是不是已经是属于重大资产重组协议签订条件的一部分？ | 尊敬的投资者，您好。\n       卢总因工作调整原因辞去总经理职务，辞任后卢总仍继续担任公司董事长及董事会专门委员会相关职务。公司根据《公司法》《公司章程》的规定，聘任刘兰为公司总经理，其具备履行所任岗位职责相应的任职资格与条件。具体内容详见公司2026年1月5日披露于巨潮资讯网（www.cninfo.com.cn）的《关于总经理辞职暨聘任总经理、副总经理及证券事务代表的公告》。\n      目前公司生产经营情况正常。\n      后期如有需披露的重大事项，公司会严格履行信息披露义务，感谢您的关注。,False,False
301596.SZ,20260105,互动易,请问瑞迪智驱和斯菱智驱有什么关系？业务上有没有相似之处？ | 尊敬的投资者，您好。公司是一家致力于自动化设备传动与制动系统关键零部件研发、生产与销售的高新技术企业。公司产品包括精密传动件、电磁制动器和谐波减速机，广泛用于机器人、自动化、数控机床等领域。感谢您的关注。,False,False
301596.SZ,20251230,互动易,目前地产下行周期明显，短期无触底可能，作为地产下游产业的电梯业务肯定会被拖累；机器人作为国家十五五战略规划重点，属于朝阳产业，请问贵司有没有考虑将资源和发展重心倾斜到具身智能业务上？重新思考和规划公司未来发展方向和自身定位？ | 尊敬的投资者，您好。公司立足于“两翼平稳+核心升级”的产品策略。\n“两翼平稳”是指将精密传动件和电磁制动器产品作为公司平稳发展的两翼，围绕重点客户的开发，在现有应用领域对产品进行优化升级，同时不断开发新产品，进入新的应用领域，并凭借客户优势和质量优势，稳步提升国内外的市场份额。其中：公司自主研发的机器人用电磁制动器在服务机器人、协作机器人等精密小空间的自动控制领域中得以广泛应用。\n“核心升级”是指将机器人核心零部件-谐波减速机作为未来公司产业升级的核心。该产品目前也在机器人及相关领域得以应用。\n感谢您的关注。,True,False
301596.SZ,20251224,互动易,公司产品用于商业航天哪些领域？有合作公司吗？ | 尊敬的投资者，您好。公司的电磁制动器、谐波减速机可以用于航天航空领域，但都没有形成规模收入，客户合作情况请以公司公开披露信息为准，谢谢。,True,False
301596.SZ,20251217,互动易,尊敬的董秘，公开信息显示贵司 2014 年即已开始丝杠研发，距今十几年了。2014年距离特斯拉model 3量产都还早5年。为何现在特斯拉的optimus机器人都快量产了，贵司的丝杠技术还没研发成功？今年春节前有望研发成功吗？ | 尊敬的投资者，您好。公司目前正在积极推进产品迭代和市场推进，后续新的进展情况请以公司披露的公告为准。感谢您的关注。,True,False
301596.SZ,20251128,互动易,长安汽车最近斥巨资联合头部合作伙伴研发人型机器人，作为都坐落于川渝的人型机器人企业，贵司有没有考虑与长安汽车合作，获取更多人型机器人订单？ | 尊敬的投资者，您好。公司始终秉持开放合作态度，并且与行业内众多领先企业始终保持着密切的技术交流和商务沟通。公司有信心凭借研发和技术积累、规模化的智能制造、严格的质量管理体系，积极争取与优秀企业的合作机会，以自身技术实力拓展市场。感谢您的关注。,True,False
301596.SZ,20251126,互动易,请问贵司的丝杠预计何时研发成功？何时能量产？规划产能多少？ | 尊敬的投资者，您好。公司的行星滚柱丝杠还处于研发迭代测试阶段，后续新的进展情况请以公司披露的公告为准。感谢您的关注。,True,False
301596.SZ,20251121,互动易,贵司的丝杠业务进展如何 | 尊敬的投资者，您好。公司的行星滚柱丝杠处于研发迭代测试阶段，感谢您的关注。,False,False
301596.SZ,20251117,互动易,贵司减速器和电磁制动器产品质量符合宇树和优必选的要求吗？ | 尊敬的投资者，您好。公司长期服务全球高端装备制造商，构建了符合国际标准的质量管控与验证体系，同时通过模拟测试保障产品的卓越品质。公司谐波减速机与电磁制动器已广泛用于工业机器人、协作机器人、人形机器人，自动化、工程机械等多个领域。感谢您的关注。,True,False
301596.SZ,20251107,互动易,懂你您好，有自媒体猜测贵司与三花智控合作供应谐波减速器给某北美大厂，请问目前进展如何？谢谢 | 尊敬的投资者，您好。基于商业技术保密性原则和行业例，涉及该产品终端应用具体情况，请以公司公开披露信息为准，感谢您的关注。,True,False
301596.SZ,20250930,互动易,建议贵司多引入外部投资者，比如人型机器人上下游产业链的，让特斯拉，宇树之类参股，大家一起做大做强。 | 尊敬的投资者，您好！感谢您宝贵的建议和对公司持续的关注，行业内的优秀企业一直是公司重点服务方向，再次感谢您的建议及关注。,False,False
301596.SZ,20250929,互动易,别的机器人企业频繁收获大订单。贵司有没有订单？ | 尊敬的投资者，您好。公司目前订单情况良好，正在进行产能扩充。感谢您的关注。,True,False
301596.SZ,20250922,互动易,请问贵司谐波减速器是否供货三花智控？三花智控为特斯拉核心供应商，贵司是否通过三花间接供应特斯拉 | 尊敬的投资者，您好。公司与行业内众多领先企业始终保持着密切的技术交流和商务沟通。公司坚信，凭借研发和技术积累、规模化的智能制造、严格的质量管理体系，能够为下游客户提供有竞争力的解决方案，客户合作情况请以公司公开披露信息为准，感谢您的关注。,True,False
301596.SZ,20250917,互动易,7月28日，2025世界人工智能大会上，钛虎宣布为特斯拉提供高性能一体化关节模组，应用于 Optimus 的部分关节驱动。贵司为钛虎供货谐波减速器，是否可以理解为贵司也供应特斯拉？ | 尊敬的投资者，您好。公司已通过法定信息披露渠道公开披露为钛虎提供谐波减速机产品。 公司始终致力于服务好行业领先客户，凭借研发和技术积累、规模化的智能制造、严格的质量管理体系，为客户提供有竞争力的核心零部件解决方案，共同推动产业发展。感谢您的关注。,True,False
301596.SZ,20250916,互动易,请问贵司有灵巧手相关技术吗？ | 尊敬的投资者，您好。灵巧手是人形机器人实现精细操作的关键执行部件。公司始终密切关注重大前沿技术的最新发展动态、积极推动产品在高端应用领域的突破，探索业务合作机会，感谢您的关注。,True,False
301596.SZ,20250916,互动易,钛虎好像在人型机器人行业内影响力不够，建议公司优先供货宇树或者特斯拉，哪怕价格便宜些也可以，先上桌。 | 尊敬的投资者，您好。感谢您宝贵的建议和对公司持续的关注，公司与行业内众多领先企业始终保持着密切的技术交流和商务沟通。人形机器人产业的供应链形成是基于技术性能、质量可靠性、成本竞争力及大规模的敏捷交付等多维度考量。公司坚信，凭借研发和技术积累、规模化的智能制造、严格的质量管理体系，能够为下游客户提供有竞争力的解决方案，具体客户合作进展请以公司公开披露信息为准，再次感谢您的建议。,True,False
301596.SZ,20250912,互动易,贵司的丝杠技术研发进展如何？预计今年能落地吗？ | 尊敬的投资者，您好。公司的行星滚柱丝杠处于研发迭代测试阶段，感谢您的关注。,False,False
301596.SZ,20250910,互动易,请问公司给人形机器人公司钛虎供应谐波减速器吗？ | 尊敬的投资者，您好。公司已批量向钛虎机器人科技（上海）有限公司供应谐波减速机，感谢您的关注。,False,False
301596.SZ,20250908,互动易,贵司产品在上海临港新片区的有孚智算中心项目中与特斯拉 Megapack 储能系统联动，实现备用电源的无缝切换。贵司既然与特斯拉已经有所合作，能否借此特斯拉合作的契机，打入特斯拉机器人optimus供应链？ | 尊敬的投资者，您好。公司是一家致力于自动化设备传动与制动系统关键零部件研发、生产与销售的高新技术企业。公司产品包括精密传动件、电磁制动器和谐波减速机，广泛用于机器人、自动化、数控机床等领域。公司将结合业务实际情况，保持与潜在客户的积极有效沟通，并寻求合作机会，感谢您的关注。,True,False
301596.SZ,20250908,互动易,请问贵司产品在AI智算中心，云计算数据中心里，是否有所应用？上海临港新片区的有孚网络的智算中心项目中，公司是否中标并承担了什么项目？ | 尊敬的投资者，您好。公司产品不涉及上述事项。公司是一家致力于自动化设备传动与制动系统关键零部件研发、生产与销售的高新技术企业。公司产品包括精密传动件、电磁制动器和谐波减速机，广泛用于机器人、自动化、数控机床等领域，感谢您的关注。,False,True
301596.SZ,20250908,互动易,在脉冲式核聚变装置中，电磁制动器可实现能量闭环管理，提升系统效率，例如Helion Energy 的 Polaris 装置采用磁惯性约束技术，通过电磁线圈将聚变反应产生的动能转化为电能，类似电动汽车的再生制动系统。该技术可回收 80% 以上的脉冲能量，使装置整体能效提升至 35%。请问贵司电磁制动器有没有布局能量回收技术？ | 尊敬的投资者，您好。公司是一家致力于自动化设备传动与制动系统关键零部件研发、生产与销售的高新技术企业。公司产品包括精密传动件、电磁制动器和谐波减速机，公司的电磁制动器产品广泛应用于机器人、自动化、工程机械、数控机床、风电、高空平台车、代步车、电梯等领域。公司始终密切关注重大前沿技术的最新发展动态、实际应用情况以及行业整体发展趋势，积极探索业务合作机会，感谢您的关注。,True,False
301596.SZ,20250908,互动易,核聚变装置的超导磁体和低温系统需高精度转速控制，电磁制动器在此类场景中发挥关键作用.请问贵司的电磁制动器可以应用于可控核聚变领域吗？托卡马克装置中等离子体的旋转速度直接影响其稳定性。贵司是否布局高温超导电磁制动器，利用AI 协同控制多物理场耦合设计？ | 尊敬的投资者，您好。公司是一家致力于自动化设备传动与制动系统关键零部件研发、生产与销售的高新技术企业。公司产品包括精密传动件、电磁制动器和谐波减速机，公司的电磁制动器产品广泛应用于机器人、自动化、工程机械、数控机床、风电、高空平台车、代步车、电梯等领域，感谢您的关注。,False,False
301596.SZ,20250908,互动易,请问贵司的电磁制动器产品可以应用于人形机器人吗 | 尊敬的投资者，您好。公司的电磁制动器产品已经应用于人形机器人领域，感谢您的关注。,False,False
301596.SZ,20250903,互动易,汇川技术凭借高精度伺服系统与定制化关节模组，已进入特斯拉 Optimus 的国产供应链测试阶段，也为优必选 Walker X、Walker S 等主力机型提供高性能伺服系统与控制器，同时汇川技术与宇树科技合作开发轻量化关节模组，适配其 H1 人形机器人的腿部驱动需求。汇川技术是贵司的大客户，采购电磁制动器和谐波减速器。请问可否理解为贵司的产品通过汇川技术间接供货特斯拉和宇树？ | 尊敬的投资者，您好。公司始终密切关注重大前沿技术的最新发展动态、实际应用情况以及行业整体发展趋势，积极探索业务合作机会。汇川技术，主要采购公司的电磁制动器，后期如有需披露的合作事项，公司会严格履行信息披露义务，相关情况以公司公开披露的信息为准，感谢您的关注。,True,False
301596.SZ,20250903,互动易,电磁制动器目前广泛应用于人形机器人领域，公司作为电磁制动器龙头厂商，有没有供货宇树，优必选等人形机器人 | 尊敬的投资者，您好。公司始终密切关注重大前沿技术的最新发展动态、实际应用情况以及行业整体发展趋势，积极探索业务合作机会。如有需披露的合作事项，公司会严格履行信息披露义务，相关情况以公司公开披露的信息为准，感谢您的关注。,True,False
301596.SZ,20250901,互动易,请问公司人形机器人减速器业务增速如何？未来公司将如何把握人形机器人方面的机会？ | 尊敬的投资者，您好，公司将通过产能提升、技术迭代及客户拓展等举措，紧跟国家与行业的发展步伐，坚持以市场为导向，积极开拓包括人形机器人在内的市场 。感谢您的关注。,True,False
301596.SZ,20250829,互动易,贵司是否有决心与业内头部人形机器人公司建立联系？ | 尊敬的投资者，您好。公司将紧跟国家与行业的发展步伐，选择合适公司的发展机遇，密切关注市场动向，坚持以市场为导向、积极开拓市场、加大研发投入，感谢您的关注。,False,False
301596.SZ,20250821,互动易,天太机器人最近签署了全球首个具身智能人形机器人一万台订单，公司目前与天太机器人有合作吗 | 尊敬的投资者，您好。公司业务请以公司公开披露信息为准。若有相关事项达到披露标准，公司将严格按照有关法律法规的规定和要求履行信息披露义务，感谢您的关注。,True,False
301596.SZ,20250818,互动易,请问贵司的减速器订单饱满吗？丝杠测试效果如何？ | 尊敬的投资者，您好。公司的谐波减速器生产经营正常，行星滚柱丝杠处于研发测试阶段，感谢您的关注。,True,False
301596.SZ,20250815,互动易,贵司去年就说丝杠在研发了，到底什么时候能量产？谐波减速器的生产情况怎样，有没有信心供货大厂，特斯拉，宇树等 | 尊敬的投资者，您好。公司行星滚柱丝杠处于研发测试阶段，谐波减速机生产情况正常，感谢您的关注。,True,False
301596.SZ,20250814,互动易,公司涉及谐波减速器，丝杠等人形机器人业务，为何股价还不涨？同板块很多股票都翻了几倍，历史新高。贵司打算怎么回馈投资人？ | 尊敬的投资者，您好。公司目前生产经营情况正常。公司将会继续聚焦主营业务、提升经营效率和盈利能力的同时，依法合规的运用市值管理工具。同时，公司将紧跟国家与行业的发展步伐，选择合适公司的发展机遇，密切关注市场动向，坚持以市场为导向、积极开拓市场、加大研发投入，增强公司核心竞争力，努力提升经营规模和经营质量，回报股东。感谢您的关注。,False,False
301596.SZ,20250811,互动易,请问公司在人形机器人有订单吗？ | 尊敬的投资者，您好。相关内容敬请关注公司后续披露的定期报告，谢谢您的关注。,True,False
